MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,,Hand Tools,Hand Tools,Snips,,AVM6EV,AVM7 EV Mini Snip Green,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Malco Prod (2370),Malco Products Inc,Malco,,AVM6EV,,Building & Hardware>Hand Tools>Snips & Shears,"Malco Products Inc, Malco, Snip, AVM6EV",SNIP,Malco AVM6EV Snip,Malco Snip,Snip,,,,,,,,,,,,,,,,,,,,,,,,,,,Snip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malco_AVM6EV.jpg,Malco_AVM6EV_1.jpg,Malco_AVM6EV_2.jpg,Malco_AVM6EV_3.jpg,Malco_AVM6EV_4.jpg,,,,,Malco_AVM6EV_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Power Tools,Power Tool Accessories,Sockets & Adapters,,DSA0250B,"DSA0250B 1/4"" Square x1/4"" Hex - Socket Adapter",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),Freud America Inc,Diablo,,DSA0250B,,Building & Hardware>Power Tools>Accessories>Sockets & Adapters,"Freud America Inc, Diablo, Socket, DSA0250B",SKT,Diablo DSA0250B Socket,Diablo Socket,Socket,,,,,,,,,,,,,,,,,,,,,,,,,,,Socket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diablo_DSA0250B.jpg,Diablo_DSA0250B_1.jpg,Diablo_DSA0250B_2.jpg,Diablo_DSA0250B_3.jpg,Diablo_DSA0250B_4.jpg,,,,,Diablo_DSA0250B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Power Tools,Power Tool Accessories,Sockets & Adapters,,DSA0375B,"DSA0375B 3/8"" Square x1/4"" Hex - Socket Adapter",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),Freud America Inc,Diablo,,DSA0375B,,Building & Hardware>Power Tools>Accessories>Sockets & Adapters,"Freud America Inc, Diablo, Socket, DSA0375B",SKT,Diablo DSA0375B Socket,Diablo Socket,Socket,,,,,,,,,,,,,,,,,,,,,,,,,,,Socket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diablo_DSA0375B.jpg,Diablo_DSA0375B_1.jpg,Diablo_DSA0375B_2.jpg,Diablo_DSA0375B_3.jpg,Diablo_DSA0375B_4.jpg,,,,,Diablo_DSA0375B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Power Tools,Power Tool Accessories,Sockets & Adapters,,DSA0500B,"DSA0500B 1/2"" Square x1/4"" Hex - Socket Adapter",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),Freud America Inc,Diablo,,DSA0500B,,Building & Hardware>Power Tools>Accessories>Sockets & Adapters,"Freud America Inc, Diablo, Socket, DSA0500B",SKT,Diablo DSA0500B Socket,Diablo Socket,Socket,,,,,,,,,,,,,,,,,,,,,,,,,,,Socket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diablo_DSA0500B.jpg,Diablo_DSA0500B_1.jpg,Diablo_DSA0500B_2.jpg,Diablo_DSA0500B_3.jpg,Diablo_DSA0500B_4.jpg,,,,,Diablo_DSA0500B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Power Tools,Power Tool Accessories,Sockets & Adapters,,42-04-9107,"42-04-9107 Milw 3/8"" Drive Universal Joint",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,MILWAUKEE®,,42-04-9107,,Building & Hardware>Power Tools>Accessories>Sockets & Adapters,"Milwaukee Electric Tool Corporation, MILWAUKEE®, Socket, 42-04-9107",SKT,MILWAUKEE® 42-04-9107 Socket,MILWAUKEE® Socket,Socket,,,,,,,,,,,,,,,,,,,,,,,,,,,Socket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_42-04-9107.jpg,MILWAUKEE_42-04-9107_1.jpg,MILWAUKEE_42-04-9107_2.jpg,MILWAUKEE_42-04-9107_3.jpg,MILWAUKEE_42-04-9107_4.jpg,,,,,MILWAUKEE_42-04-9107_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Power Tools,Power Tool Accessories,Wrenches,,48-22-9491,48-22-9491 Milw 242pc Ratchet & Socket Set 4-Drawer Tool Box,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,MILWAUKEE®,,48-22-9491,,Building & Hardware>Power Tools>Accessories>Wrenches,"Milwaukee Electric Tool Corporation, MILWAUKEE®, Wrench Set, 48-22-9491",WRN SET,MILWAUKEE® 48-22-9491 Wrench Set With 242 pc,"MILWAUKEE® Wrench Set, 242 pc","Wrench Set, 242 pc",,Package Quantity: 242 pc,,,,,,,,,,,,,,,,,,,,,,,,,Wrench Set,Package Quantity,242,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_48-22-9491.jpg,MILWAUKEE_48-22-9491_1.jpg,MILWAUKEE_48-22-9491_2.jpg,MILWAUKEE_48-22-9491_3.jpg,MILWAUKEE_48-22-9491_4.jpg,,,,,MILWAUKEE_48-22-9491_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Power Tools,Power Tool Accessories,Wrenches,,DWMT45422,"DWMT45422 Dewalt 1/4"" Drive - 50pc Mechanics Set",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),Stanley Black & Decker Inc,DEWALT,,DWMT45422,,Building & Hardware>Power Tools>Accessories>Wrenches,"Stanley Black & Decker Inc, DEWALT, Wrench Set, DWMT45422",WRN SET,DEWALT DWMT45422 Wrench Set With 50 pc,"DEWALT Wrench Set, 50 pc","Wrench Set, 50 pc",,Package Quantity: 50 pc,,,,,,,,,,,,,,,,,,,,,,,,,Wrench Set,Package Quantity,50,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEWALT_DWMT45422.jpg,DEWALT_DWMT45422_1.jpg,DEWALT_DWMT45422_2.jpg,DEWALT_DWMT45422_3.jpg,DEWALT_DWMT45422_4.jpg,,,,,DEWALT_DWMT45422_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Power Tools,Power Tool Accessories,Wrenches,,DWMT45424,"DWMT45424 Dewalt 3/8"" Drive - 84pc Mechanics Set",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),Stanley Black & Decker Inc,DEWALT,,DWMT45424,,Building & Hardware>Power Tools>Accessories>Wrenches,"Stanley Black & Decker Inc, DEWALT, Wrench Set, DWMT45424",WRN SET,DEWALT DWMT45424 Wrench Set With 84 pc,"DEWALT Wrench Set, 84 pc","Wrench Set, 84 pc",,Package Quantity: 84 pc,,,,,,,,,,,,,,,,,,,,,,,,,Wrench Set,Package Quantity,84,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEWALT_DWMT45424.jpg,DEWALT_DWMT45424_1.jpg,DEWALT_DWMT45424_2.jpg,DEWALT_DWMT45424_3.jpg,DEWALT_DWMT45424_4.jpg,,,,,DEWALT_DWMT45424_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Power Tools,Power Tool Accessories,Wrenches,,48-22-9483,48-22-9483 Milw Packout 15pc - Metric Wrench Set,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,MILWAUKEE®,,48-22-9483,,Building & Hardware>Power Tools>Accessories>Wrenches,"Milwaukee Electric Tool Corporation, MILWAUKEE®, Wrench Set, 48-22-9483",WRN SET,MILWAUKEE® 48-22-9483 Wrench Set With 15 pc,"MILWAUKEE® Wrench Set, 15 pc","Wrench Set, 15 pc",,Package Quantity: 15 pc,,,,,,,,,,,,,,,,,,,,,,,,,Wrench Set,Package Quantity,15,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_48-22-9483.jpg,MILWAUKEE_48-22-9483_1.jpg,MILWAUKEE_48-22-9483_2.jpg,MILWAUKEE_48-22-9483_3.jpg,MILWAUKEE_48-22-9483_4.jpg,,,,,MILWAUKEE_48-22-9483_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Power Tools,Power Tool Accessories,Wrenches,,48-22-9484,48-22-9484 Milw Packout 15pc - SAE Wrench Set,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,MILWAUKEE®,,48-22-9484,,Building & Hardware>Power Tools>Accessories>Wrenches,"Milwaukee Electric Tool Corporation, MILWAUKEE®, Wrench Set, 48-22-9484",WRN SET,MILWAUKEE® 48-22-9484 Wrench Set With 15 pc,"MILWAUKEE® Wrench Set, 15 pc","Wrench Set, 15 pc",,Package Quantity: 15 pc,,,,,,,,,,,,,,,,,,,,,,,,,Wrench Set,Package Quantity,15,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_48-22-9484.jpg,MILWAUKEE_48-22-9484_1.jpg,MILWAUKEE_48-22-9484_2.jpg,MILWAUKEE_48-22-9484_3.jpg,MILWAUKEE_48-22-9484_4.jpg,,,,,MILWAUKEE_48-22-9484_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Power Tools,Power Tool Accessories,Wrenches,,48-22-9485,48-22-9485 Milw Packout 30pc - Metric & SAE Wrench Set,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,MILWAUKEE®,,48-22-9485,,Building & Hardware>Power Tools>Accessories>Wrenches,"Milwaukee Electric Tool Corporation, MILWAUKEE®, Wrench Set, 48-22-9485",WRN SET,MILWAUKEE® 48-22-9485 Wrench Set With 30 pc,"MILWAUKEE® Wrench Set, 30 pc","Wrench Set, 30 pc",,Package Quantity: 30 pc,,,,,,,,,,,,,,,,,,,,,,,,,Wrench Set,Package Quantity,30,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_48-22-9485.jpg,MILWAUKEE_48-22-9485_1.jpg,MILWAUKEE_48-22-9485_2.jpg,MILWAUKEE_48-22-9485_3.jpg,MILWAUKEE_48-22-9485_4.jpg,,,,,MILWAUKEE_48-22-9485_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Power Tools,Outdoor Power Tools,Pruners & Shears,,48-44-2770,48-44-2770 Milw Pole Pruning - Shears Replacement Blade,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,MILWAUKEE®,,48-44-2770,,Building & Hardware>Outdoor Power Tools>Pruners & Shears,"Milwaukee Electric Tool Corporation, MILWAUKEE®, Pruning Shear, 48-44-2770",PRUNING SHEAR,MILWAUKEE® 48-44-2770 Pruning Shear,MILWAUKEE® Pruning Shear,Pruning Shear,,,,,,,,,,,,,,,,,,,,,,,,,,,Pruning Shear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_48-44-2770.jpg,MILWAUKEE_48-44-2770_1.jpg,MILWAUKEE_48-44-2770_2.jpg,MILWAUKEE_48-44-2770_3.jpg,MILWAUKEE_48-44-2770_4.jpg,,,,,MILWAUKEE_48-44-2770_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Power Tools,Power Tool Accessories,Chalk Lines,,IWHT48441RC,IWHT48441RC Irwin 100ft - Red Chalk & Reel Set,-- Unbranded --,-- No Unilog Brand --,Irwin,Irwin Industrial Tools (5863),Irwin Industrial Tool Company,Irwin,,IWHT48441RC,,Building & Hardware>Power Tools>Accessories>Chalk Lines,"Irwin Industrial Tool Company, Irwin, Chalk Line Reel, IWHT48441RC",CHK LIN REL,Irwin IWHT48441RC Chalk Line Reel,Irwin Chalk Line Reel,Chalk Line Reel,,,,,,,,,,,,,,,,,,,,,,,,,,,Chalk Line Reel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Irwin_IWHT48441RC.jpg,Irwin_IWHT48441RC_1.jpg,Irwin_IWHT48441RC_2.jpg,Irwin_IWHT48441RC_3.jpg,Irwin_IWHT48441RC_4.jpg,,,,,Irwin_IWHT48441RC_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Power Tools,Outdoor Power Tools,String Trimmers,,XRU23SM1,"XRU23SM1 Makita 18V 13"" - String Trimmer Kit",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),Makita U.S.A. Inc.,Makita,,XRU23SM1,,Building & Hardware>Outdoor Power Tools>String Trimmers,"Makita U.S.A. Inc., Makita, String Trimmer, XRU23SM1",STRG TRIMMER,Makita XRU23SM1 String Trimmer,Makita String Trimmer,String Trimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,String Trimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makita_XRU23SM1.jpg,Makita_XRU23SM1_1.jpg,Makita_XRU23SM1_2.jpg,Makita_XRU23SM1_3.jpg,Makita_XRU23SM1_4.jpg,,,,,Makita_XRU23SM1_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Power Tools,Outdoor Power Tools,String Trimmers,,XRU15PT1,XRU15PT1 Makita String Trimmer,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),Makita U.S.A. Inc.,Makita,,XRU15PT1,,Building & Hardware>Outdoor Power Tools>String Trimmers,"Makita U.S.A. Inc., Makita, String Trimmer, XRU15PT1",STRG TRIMMER,Makita XRU15PT1 String Trimmer,Makita String Trimmer,String Trimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,String Trimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makita_XRU15PT1.jpg,Makita_XRU15PT1_1.jpg,Makita_XRU15PT1_2.jpg,Makita_XRU15PT1_3.jpg,Makita_XRU15PT1_4.jpg,,,,,Makita_XRU15PT1_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Power Tools,Outdoor Power Tools,String Trimmers,,XRU23Z,XRU23Z Makita 18V Trimmer Tool - Only,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),Makita U.S.A. Inc.,Makita,,XRU23Z,,Building & Hardware>Outdoor Power Tools>String Trimmers,"Makita U.S.A. Inc., Makita, String Trimmer, XRU23Z",STRG TRIMMER,Makita XRU23Z String Trimmer,Makita String Trimmer,String Trimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,String Trimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makita_XRU23Z.jpg,Makita_XRU23Z_1.jpg,Makita_XRU23Z_2.jpg,Makita_XRU23Z_3.jpg,Makita_XRU23Z_4.jpg,,,,,Makita_XRU23Z_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
,,,,,,,Power Tools,Power Tools,Blowers,,0887-20,0887-20 Milw M18 Brushless Precision Blower,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,MILWAUKEE®,,0887-20,,Building & Hardware>Power Tools>Blowers & Vacuums,"Milwaukee Electric Tool Corporation, MILWAUKEE®, Blower, 0887-20",BLOWER,MILWAUKEE® 0887-20 Blower,MILWAUKEE® Blower,Blower,,,,,,,,,,,,,,,,,,,,,,,,,,,Blower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_0887-20.jpg,MILWAUKEE_0887-20_1.jpg,MILWAUKEE_0887-20_2.jpg,MILWAUKEE_0887-20_3.jpg,MILWAUKEE_0887-20_4.jpg,,,,,MILWAUKEE_0887-20_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,
